mp3_path	clip_id	track_number	title	artist	album	url	segmentStart	segmentEnd	original_url
0/chris_harvey-the_white_sail-10-jorg-175-204.mp3	43072	10	Jorg	Chris Harvey	The White Sail	http://www.magnatune.com/artists/albums/harvey-wsail/	175	204	http://he3.magnatune.com/all/10-Jorg-Chris%20Harvey.mp3
0/chris_harvey-the_white_sail-11-the_white_sail-117-146.mp3	47203	11	The White Sail	Chris Harvey	The White Sail	http://www.magnatune.com/artists/albums/harvey-wsail/	117	146	http://he3.magnatune.com/all/11-The%20White%20Sail-Chris%20Harvey.mp3
5/curandero-aras-01-man_of_the_shadows-465-494.mp3	2669	1	Man of the Shadows	Curandero	Aras	http://www.magnatune.com/artists/albums/curandero-aras/	465	494	http://he3.magnatune.com/all/01-Man%20of%20the%20Shadows%20-%20Curandero.mp3
5/curandero-aras-02-river-552-581.mp3	9443	2	River	Curandero	Aras	http://www.magnatune.com/artists/albums/curandero-aras/	552	581	http://he3.magnatune.com/all/02-River%20-%20Curandero.mp3
5/curandero-aras-03-segue-233-262.mp3	14831	3	Segue	Curandero	Aras	http://www.magnatune.com/artists/albums/curandero-aras/	233	262	http://he3.magnatune.com/all/03-Segue%20-%20Curandero.mp3
5/curandero-aras-05-embrujada-59-88.mp3	22206	5	Embrujada	Curandero	Aras	http://www.magnatune.com/artists/albums/curandero-aras/	59	88	http://he3.magnatune.com/all/05-Embrujada%20-%20Curandero.mp3
5/curandero-aras-06-aras-262-291.mp3	25939	6	Aras	Curandero	Aras	http://www.magnatune.com/artists/albums/curandero-aras/	262	291	http://he3.magnatune.com/all/06-Aras%20-%20Curandero.mp3
6/curandero-curandero-01-preludio-30-59.mp3	3438	1	Preludio	Curandero	Curandero	http://www.magnatune.com/artists/albums/curandera-curandero/	30	59	http://he3.magnatune.com/all/01-Preludio%20-%20Curandero.mp3
6/curandero-curandero-02-la_tormenta-59-88.mp3	8110	2	La Tormenta	Curandero	Curandero	http://www.magnatune.com/artists/albums/curandera-curandero/	59	88	http://he3.magnatune.com/all/02-La%20Tormenta%20-%20Curandero.mp3
6/curandero-curandero-03-tranquilo-59-88.mp3	15828	3	Tranquilo	Curandero	Curandero	http://www.magnatune.com/artists/albums/curandera-curandero/	59	88	http://he3.magnatune.com/all/03-Tranquilo%20-%20Curandero.mp3
6/curandero-curandero-05-corriendo_juntos-204-233.mp3	21900	5	Corriendo Juntos	Curandero	Curandero	http://www.magnatune.com/artists/albums/curandera-curandero/	204	233	http://he3.magnatune.com/all/05-Corriendo%20Juntos%20-%20Curandero.mp3
6/curandero-curandero-06-intuitive_plane-59-88.mp3	27484	6	Intuitive Plane	Curandero	Curandero	http://www.magnatune.com/artists/albums/curandera-curandero/	59	88	http://he3.magnatune.com/all/06-Intuitive%20Plane%20-%20Curandero.mp3
6/curandero-curandero-07-ultimos_momentos-146-175.mp3	33996	7	Ultimos Momentos	Curandero	Curandero	http://www.magnatune.com/artists/albums/curandera-curandero/	146	175	http://he3.magnatune.com/all/07-Ultimos%20Momentos%20-%20Curandero.mp3
6/curandero-curandero-08-prayer-175-204.mp3	36913	8	Prayer	Curandero	Curandero	http://www.magnatune.com/artists/albums/curandera-curandero/	175	204	http://he3.magnatune.com/all/08-Prayer%20-%20Curandero.mp3
6/curandero-curandero-09-teddy_bear-59-88.mp3	41281	9	Teddy Bear	Curandero	Curandero	http://www.magnatune.com/artists/albums/curandera-curandero/	59	88	http://he3.magnatune.com/all/09-Teddy%20Bear%20-%20Curandero.mp3
6/curandero-curandero-10-llorando-146-175.mp3	43182	10	Llorando	Curandero	Curandero	http://www.magnatune.com/artists/albums/curandera-curandero/	146	175	http://he3.magnatune.com/all/10-Llorando%20-%20Curandero.mp3
6/curandero-curandero-11-adios-59-88.mp3	44985	11	Adios	Curandero	Curandero	http://www.magnatune.com/artists/albums/curandera-curandero/	59	88	http://he3.magnatune.com/all/11-Adios%20-%20Curandero.mp3
9/curl-inner-01-sunday_bed-233-262.mp3	4967	1	Sunday Bed	Curl	Inner	http://www.magnatune.com/artists/albums/curl-inner/	233	262	http://he3.magnatune.com/all/01-Sunday%20Bed-Curl.mp3
9/curl-inner-02-under_the_line-30-59.mp3	10861	2	Under the Line	Curl	Inner	http://www.magnatune.com/artists/albums/curl-inner/	30	59	http://he3.magnatune.com/all/02-Under%20the%20Line-Curl.mp3
9/curl-inner-03-ull_never_know-204-233.mp3	15885	3	U'll Never Know	Curl	Inner	http://www.magnatune.com/artists/albums/curl-inner/	204	233	http://he3.magnatune.com/all/03-U'll%20Never%20Know-Curl.mp3
9/curl-inner-04-sincerely_sorry-175-204.mp3	19774	4	Sincerely Sorry	Curl	Inner	http://www.magnatune.com/artists/albums/curl-inner/	175	204	http://he3.magnatune.com/all/04-Sincerely%20Sorry-Curl.mp3
9/curl-inner-06-beauty_earth-30-59.mp3	26105	6	Beauty Earth	Curl	Inner	http://www.magnatune.com/artists/albums/curl-inner/	30	59	http://he3.magnatune.com/all/06-Beauty%20Earth-Curl.mp3
9/curl-inner-07-purest_song-204-233.mp3	32908	7	Purest Song	Curl	Inner	http://www.magnatune.com/artists/albums/curl-inner/	204	233	http://he3.magnatune.com/all/07-Purest%20Song-Curl.mp3
9/curl-inner-09-pure_mix_1-378-407.mp3	40561	9	Pure Mix 1	Curl	Inner	http://www.magnatune.com/artists/albums/curl-inner/	378	407	http://he3.magnatune.com/all/09-Pure%20Mix%201-Curl.mp3
9/curl-inner-10-pure_mix_2-233-262.mp3	43831	10	Pure Mix 2	Curl	Inner	http://www.magnatune.com/artists/albums/curl-inner/	233	262	http://he3.magnatune.com/all/10-Pure%20Mix%202-Curl.mp3
a/da_camera-a_celtic_celebration-01-carolans_concerto_carolan_five_tunes_by_the_irish_harper-0-29.mp3	902	1	Carolan's Concerto (Carolan Five Tunes by the Irish Harper)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	0	29	http://he3.magnatune.com/all/01-Carolan's%20Concerto%20(Carolan%20Five%20Tunes%20by%20the%20Irish%20Harper)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-02-the_fairy_queen_carolan_five_tunes_by_the_irish_harper-88-117.mp3	10447	2	The Fairy Queen (Carolan Five Tunes by the Irish Harper)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	88	117	http://he3.magnatune.com/all/02-The%20Fairy%20Queen%20(Carolan%20Five%20Tunes%20by%20the%20Irish%20Harper)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-04-carolans_farewell_to_music_carolan_five_tunes_by_the_irish_harper-0-29.mp3	16924	4	Carolan's Farewell to Music (Carolan Five Tunes by the Irish Harper)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	0	29	http://he3.magnatune.com/all/04-Carolan's%20Farewell%20to%20Music%20(Carolan%20Five%20Tunes%20by%20the%20Irish%20Harper)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-05-carolans_draught_carolan_five_tunes_by_the_irish_harper-59-88.mp3	21709	5	Carolan's Draught (Carolan Five Tunes by the Irish Harper)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	59	88	http://he3.magnatune.com/all/05-Carolan's%20Draught%20(Carolan%20Five%20Tunes%20by%20the%20Irish%20Harper)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-06-three_airs_from_the_dancing_master_playford-30-59.mp3	29680	6	Three Airs from The Dancing Master (Playford)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	30	59	http://he3.magnatune.com/all/06-Three%20Airs%20from%20The%20Dancing%20Master%20(Playford)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-07-the_irish_hohoane_anon_fitzwilliam_virginals_book-30-59.mp3	33788	7	The Irish Ho-Hoane (Anon Fitzwilliam Virginals Book)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	30	59	http://he3.magnatune.com/all/07-The%20Irish%20Ho-Hoane%20(Anon%20Fitzwilliam%20Virginals%20Book)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-08-the_irish_ground_tollett-88-117.mp3	37851	8	The Irish Ground (Tollett)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	88	117	http://he3.magnatune.com/all/08-The%20Irish%20Ground%20(Tollett)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-09-aria_spring_the_ranunculus_from_airs_for_the_seasons_oswald-88-117.mp3	38604	9	Aria_ Spring the Ranunculus' from Airs for the Seasons (Oswald)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	88	117	http://he3.magnatune.com/all/09-Aria_%20Spring%20the%20Ranunculus'%20from%20Airs%20for%20the%20Seasons%20(Oswald)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-10-andante_minuet_spring_the_ranunculus_from_airs_for_the_seasons_oswald-30-59.mp3	42032	10	Andante Minuet_ Spring the Ranunculus' from Airs for the Seasons (Oswald)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	30	59	http://he3.magnatune.com/all/10-Andante%20Minuet_%20Spring%20the%20Ranunculus'%20from%20Airs%20for%20the%20Seasons%20(Oswald)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-11-air_summer__the_poppy_from_airs_for_the_seasons_osward-88-117.mp3	45016	11	Air_ Summer - The Poppy from Airs for the Seasons (Osward)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	88	117	http://he3.magnatune.com/all/11-Air_%20Summer%20-%20The%20Poppy%20from%20Airs%20for%20the%20Seasons%20(Osward)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-12-gavotta_summer__the_poppy_from_airs_for_the_seasons_osward-30-59.mp3	48044	12	Gavotta_ Summer - The Poppy from Airs for the Seasons (Osward)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	30	59	http://he3.magnatune.com/all/12-Gavotta_%20Summer%20-%20The%20Poppy%20from%20Airs%20for%20the%20Seasons%20(Osward)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-13-mortlacks_ground_blow-59-88.mp3	50245	13	Mortlack's Ground (Blow)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	59	88	http://he3.magnatune.com/all/13-Mortlack's%20Ground%20(Blow)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-14-when_she_cam_ben_carolan-175-204.mp3	52283	14	When She Cam Ben (Carolan)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	175	204	http://he3.magnatune.com/all/14-When%20She%20Cam%20Ben%20(Carolan)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-15-scortese_autumn__the_marvel_of_peru_from_airs_for_the_seasons-0-29.mp3	53101	15	Scortese_ Autumn - The Marvel of Peru from Airs for the Seasons	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	0	29	http://he3.magnatune.com/all/15-Scortese_%20Autumn%20-%20The%20Marvel%20of%20Peru%20from%20Airs%20for%20the%20Seasons-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-17-affettuossimo_winter__the_snowdrop_from_airs_for_the_seasons-117-146.mp3	54259	17	Affettuossimo_ Winter - The Snow-Drop from Airs for the Seasons	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	117	146	http://he3.magnatune.com/all/17-Affettuossimo_%20Winter%20-%20The%20Snow-Drop%20from%20Airs%20for%20the%20Seasons-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-19-scotch_tune_by_mr__solomon_eckles_eccles-30-59.mp3	55957	19	Scotch Tune by Mr. Solomon Eckles (Eccles)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	30	59	http://he3.magnatune.com/all/19-Scotch%20Tune%20by%20Mr.%20Solomon%20Eckles%20(Eccles)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-20-john_come_kiss__a_division_upon_a_ground_eccles-0-29.mp3	56256	20	John Come Kiss - A Division Upon a Ground (Eccles)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	0	29	http://he3.magnatune.com/all/20-John%20Come%20Kiss%20-%20A%20Division%20Upon%20a%20Ground%20(Eccles)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-21-the_irish_marche_byrd-59-88.mp3	56856	21	The Irish Marche (Byrd)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	59	88	http://he3.magnatune.com/all/21-The%20Irish%20Marche%20(Byrd)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-22-cock_up_your_beaver_carolan-0-29.mp3	56946	22	Cock Up Your Beaver (Carolan)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	0	29	http://he3.magnatune.com/all/22-Cock%20Up%20Your%20Beaver%20(Carolan)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-23-bellamira__division_upon_a_ground_eccles-88-117.mp3	57256	23	Bellamira - Division Upon a Ground (Eccles)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	88	117	http://he3.magnatune.com/all/23-Bellamira%20-%20Division%20Upon%20a%20Ground%20(Eccles)-Da%20Camera.mp3
a/da_camera-a_celtic_celebration-24-medley_of_irish_folk_music_traditional-175-204.mp3	57642	24	Medley of Irish Folk Music (traditional)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	175	204	http://he3.magnatune.com/all/24-Medley%20of%20Irish%20Folk%20Music%20(traditional)-Da%20Camera.mp3
4/dac_crowell-spctr-01-spctr-2727-2756.mp3	4788	1	SPCTR	DAC Crowell	SPCTR	http://www.magnatune.com/artists/albums/dac-spctr/	2727	2756	http://he3.magnatune.com/all/01-SPCTR-DAC%20Crowell.mp3
4/dac_crowell-spctr-02-northeastern_corridor-842-871.mp3	8588	2	Northeastern Corridor	DAC Crowell	SPCTR	http://www.magnatune.com/artists/albums/dac-spctr/	842	871	http://he3.magnatune.com/all/02-Northeastern%20Corridor-DAC%20Crowell.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-01-prelude_and_fugue_no_1_in_c_major_bwv_870_praeludium-0-29.mp3	3415	1	Prelude And Fugue No.1 In C Major BWV 870_ Praeludium	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	0	29	http://he3.magnatune.com/all/01-Prelude%20And%20Fugue%20No.1%20In%20C%20Major%20BWV%20870_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-02-prelude_and_fugue_no_1_in_c_major_bwv_870_fuga-30-59.mp3	8977	2	Prelude And Fugue No.1 In C Major BWV 870_ Fuga	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	30	59	http://he3.magnatune.com/all/02-Prelude%20And%20Fugue%20No.1%20In%20C%20Major%20BWV%20870_%20Fuga-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-03-prelude_and_fugue_no__2_in_c_minor_bwv_871_praeludium-88-117.mp3	14474	3	Prelude And Fugue No. 2 In C Minor BWV 871_ Praeludium	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	88	117	http://he3.magnatune.com/all/03-Prelude%20And%20Fugue%20No.%202%20In%20C%20Minor%20BWV%20871_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-04-prelude_and_fugue_no__2_in_c_minor_bwv_871_fuga-30-59.mp3	19119	4	Prelude And Fugue No. 2 In C Minor BWV 871_ Fuga	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	30	59	http://he3.magnatune.com/all/04-Prelude%20And%20Fugue%20No.%202%20In%20C%20Minor%20BWV%20871_%20Fuga-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-05-prelude_and_fugue_no__3_in_csharp_major_bwv_872_praeludium-59-88.mp3	23927	5	Prelude And Fugue No. 3 In C-Sharp Major BWV 872_ Praeludium	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	59	88	http://he3.magnatune.com/all/05-Prelude%20And%20Fugue%20No.%203%20In%20C-Sharp%20Major%20BWV%20872_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-06-prelude_and_fugue_no__3_in_csharp_major_bwv_872_fuga-0-29.mp3	28492	6	Prelude And Fugue No. 3 In C-Sharp Major BWV 872_ Fuga	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	0	29	http://he3.magnatune.com/all/06-Prelude%20And%20Fugue%20No.%203%20In%20C-Sharp%20Major%20BWV%20872_%20Fuga-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-07-prelude_and_fugue_no__4_in_csharp_minor_bwv_873_praeludium-30-59.mp3	32824	7	Prelude And Fugue No. 4 In C-Sharp Minor BWV 873_ Praeludium	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	30	59	http://he3.magnatune.com/all/07-Prelude%20And%20Fugue%20No.%204%20In%20C-Sharp%20Minor%20BWV%20873_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-09-prelude_and_fugue_no__5_in_d_major_bwv_874_praeludium-88-117.mp3	40515	9	Prelude And Fugue No. 5 In D Major BWV 874_ Praeludium	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	88	117	http://he3.magnatune.com/all/09-Prelude%20And%20Fugue%20No.%205%20In%20D%20Major%20BWV%20874_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-11-prelude_and_fugue_no__6_in_d_minor_bwv_875_praeludium-59-88.mp3	46514	11	Prelude And Fugue No. 6 In D Minor BWV 875_ Praeludium	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	59	88	http://he3.magnatune.com/all/11-Prelude%20And%20Fugue%20No.%206%20In%20D%20Minor%20BWV%20875_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-12-prelude_and_fugue_no__6_in_d_minor_bwv_875_fuga-0-29.mp3	48662	12	Prelude And Fugue No. 6 In D Minor BWV 875_ Fuga	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	0	29	http://he3.magnatune.com/all/12-Prelude%20And%20Fugue%20No.%206%20In%20D%20Minor%20BWV%20875_%20Fuga-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-13-prelude_and_fugue_no__7_in_eflat_major_bwv_876_praeludium-88-117.mp3	50426	13	Prelude And Fugue No. 7 In E-Flat Major BWV 876_ Praeludium	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	88	117	http://he3.magnatune.com/all/13-Prelude%20And%20Fugue%20No.%207%20In%20E-Flat%20Major%20BWV%20876_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-14-prelude_and_fugue_no__7_in_eflat_major_bwv_876_fuga-0-29.mp3	51784	14	Prelude And Fugue No. 7 In E-Flat Major BWV 876_ Fuga	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	0	29	http://he3.magnatune.com/all/14-Prelude%20And%20Fugue%20No.%207%20In%20E-Flat%20Major%20BWV%20876_%20Fuga-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-15-prelude_and_fugue_no__8_in_dsharp_minor_bwv_877_praeludium-0-29.mp3	53016	15	Prelude And Fugue No. 8 In D-Sharp Minor BWV 877_ Praeludium	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	0	29	http://he3.magnatune.com/all/15-Prelude%20And%20Fugue%20No.%208%20In%20D-Sharp%20Minor%20BWV%20877_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-16-prelude_and_fugue_no__8_in_dsharp_minor_bwv_877_fuga-117-146.mp3	53858	16	Prelude And Fugue No. 8 In D-Sharp Minor BWV 877_ Fuga	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	117	146	http://he3.magnatune.com/all/16-Prelude%20And%20Fugue%20No.%208%20In%20D-Sharp%20Minor%20BWV%20877_%20Fuga-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-17-prelude_and_fugue_no__9_in_e_major_bwv_878_praeludium-59-88.mp3	54638	17	Prelude And Fugue No. 9 In E Major BWV 878_ Praeludium	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	59	88	http://he3.magnatune.com/all/17-Prelude%20And%20Fugue%20No.%209%20In%20E%20Major%20BWV%20878_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-18-prelude_and_fugue_no__9_in_e_major_bwv_878_fuga-175-204.mp3	55302	18	Prelude And Fugue No. 9 In E Major BWV 878_ Fuga	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	175	204	http://he3.magnatune.com/all/18-Prelude%20And%20Fugue%20No.%209%20In%20E%20Major%20BWV%20878_%20Fuga-Daniel%20Ben%20Pienaar.mp3
d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-19-prelude_and_fugue_no__10_in_e_minor_bwv_879_praeludium-59-88.mp3	55913	19	Prelude And Fugue No. 10 In E Minor BWV 879_ Praeludium	Daniel Ben Pienaar	Book 2 CD1 Well-Tempered Clavier	http://www.magnatune.com/artists/albums/dbp-wtc2a/	59	88	http://he3.magnatune.com/all/19-Prelude%20And%20Fugue%20No.%2010%20In%20E%20Minor%20BWV%20879_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
